edge_id,head_id,relation_type,tail_id,confidence,evidence_ids,properties_json,graph_scope,active
edge_e0ceae4c5dcd247eb88f,kg_repeatunit_ru_d9ed50baef7b0fb4b9b0,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e0d9ca6313be1e0cbbc2,kg_datasetrecord_dr_b187d00d50e7b5110e14,has_repeat_unit,kg_repeatunit_ru_6e0a5fd273667f1b3e3c,1.0,[],{},strict,true
edge_e0db082d3874af9d4228,kg_datasetrecord_dr_6b74308cbb071fd8adbd,has_repeat_unit,kg_repeatunit_ru_5096f6fe38e33198b5f6,1.0,[],{},strict,true
edge_e0dd2dcf05c03e6897d5,kg_repeatunit_ru_44fd78237b40493d53b5,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e0e26bcae471855c8510,kg_datasetrecord_dr_155586b984f64f7e51ff,has_repeat_unit,kg_repeatunit_ru_0a84fc0bb41841bb065d,1.0,[],{},strict,true
edge_e0e97375d460489fb5ca,kg_repeatunit_ru_40519118386d79f10ec8,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e0ec6300d082224d6209,kg_datasetrecord_dr_bc4ba789a3c7b965d5ee,has_repeat_unit,kg_repeatunit_ru_ab0bfc8c74821a244f68,1.0,[],{},strict,true
edge_e0ed080a4d7256d9e109,kg_datasetrecord_dr_87090a78ca9aefff2284,has_repeat_unit,kg_repeatunit_ru_03ad5b596aefc591ff75,1.0,[],{},strict,true
edge_e0f1ed1a92fdd7844925,kg_datasetrecord_dr_5ae06d67625097bddb80,has_repeat_unit,kg_repeatunit_ru_b3f798d8ffeb021cae67,1.0,[],{},strict,true
edge_e0f27af66c38e6a87746,kg_datasetrecord_dr_af69f422e1094a3110d3,has_repeat_unit,kg_repeatunit_ru_9fa128ce491a5add4a80,1.0,[],{},strict,true
edge_e0f2f4398ced54a7a013,kg_repeatunit_ru_27ff228d88791ace5ea5,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e0f5fb0f26fd5cd81749,kg_datasetrecord_dr_d6fb0559b9eab34fd1a6,has_repeat_unit,kg_repeatunit_ru_2e1b624936aadb7edd3f,1.0,[],{},strict,true
edge_e0f73b2d2c9996792c83,kg_datasetrecord_dr_1a410e620388606e3268,has_repeat_unit,kg_repeatunit_ru_6d5bee1079a77ab7335a,1.0,[],{},strict,true
edge_e0f8f1b4164d3682c6c8,kg_datasetrecord_dr_065d119fde1e1359e195,has_repeat_unit,kg_repeatunit_ru_8661e19b2d150fd40744,1.0,[],{},strict,true
edge_e0fabf0cc4237695598c,kg_datasetrecord_dr_fec12364fdc90276aa62,has_repeat_unit,kg_repeatunit_ru_dc51e8bcd750e7ac945a,1.0,[],{},strict,true
edge_e0faca7ef24305f9d017,kg_datasetrecord_dr_6f3598f49045b21bdc82,has_repeat_unit,kg_repeatunit_ru_c0fcef093bb6131156de,1.0,[],{},strict,true
edge_e0fe3e9248c52229bda5,kg_datasetrecord_dr_b635185132bb71b14152,has_repeat_unit,kg_repeatunit_ru_b77ecf9382977190661c,1.0,[],{},strict,true
edge_e100bc8f31b0e904b87d,kg_datasetrecord_dr_1c6ad3dde4be19b78995,has_repeat_unit,kg_repeatunit_ru_880e357f0a91c174c951,1.0,[],{},strict,true
edge_e1079fc1985d90f92ad7,kg_repeatunit_ru_4e4268943729a999b6e7,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e107ae3ed46b6edc258b,kg_datasetrecord_dr_8d4c55f634b4c0ffdff7,has_repeat_unit,kg_repeatunit_ru_345131014362195236b4,1.0,[],{},strict,true
edge_e10ea5cec6064a36fc8e,kg_repeatunit_ru_bd25a5596ab8cda8a539,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e110b3a8de9610f4f58a,kg_repeatunit_ru_033d7a4bce9a45fdea94,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1111a5118e41e2e6a2f,kg_datasetrecord_dr_1bcb4f3593fc4a7e2f09,has_repeat_unit,kg_repeatunit_ru_48e02162e2ea0c1581f9,1.0,[],{},strict,true
edge_e1111ab6b6357d226c84,kg_datasetrecord_dr_9b5c3ae627886a4b4c63,has_repeat_unit,kg_repeatunit_ru_7c1fa4ce276f9974d3fe,1.0,[],{},strict,true
edge_e114390067e81559e4d3,kg_datasetrecord_dr_175d2040635fdbbd56a0,has_repeat_unit,kg_repeatunit_ru_b9b54424fc98639e6290,1.0,[],{},strict,true
edge_e1166000d9023686393a,kg_repeatunit_ru_a5dafaef74a33c1bbb58,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e11da086128f4bd5aec3,kg_datasetrecord_dr_a78f49970b4282095670,has_repeat_unit,kg_repeatunit_ru_8006d722501372f9554c,1.0,[],{},strict,true
edge_e122cd0bb6fecae87c0f,kg_datasetrecord_dr_ed9415d9388eba66187d,has_repeat_unit,kg_repeatunit_ru_96a0b274154d9f0a243b,1.0,[],{},strict,true
edge_e123ddf2f883fcb72ab0,kg_datasetrecord_dr_c8e35f1282d5a19e5f6c,has_repeat_unit,kg_repeatunit_ru_14e371032ce696310439,1.0,[],{},strict,true
edge_e129978a04d7ee1ab461,kg_datasetrecord_dr_a00b481a9efbd43a324a,has_repeat_unit,kg_repeatunit_ru_74fb9f5ca88bc09bb685,1.0,[],{},strict,true
edge_e1323f619213e6d1ef53,kg_datasetrecord_dr_5fde865ccee55a2df85e,has_repeat_unit,kg_repeatunit_ru_99b5751fc56df4d1d0c4,1.0,[],{},strict,true
edge_e13a259c24fd8349d7fa,kg_repeatunit_ru_b4e0a5ba2ea74004f872,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e13be6c917695ccf98a7,kg_datasetrecord_dr_aac73fe557978a5a42a1,has_repeat_unit,kg_repeatunit_ru_8d23b6614de2b48710c1,1.0,[],{},strict,true
edge_e13c4f9bce71961c9cbe,kg_repeatunit_ru_dfefebe447800671935b,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e13ca6fd23c0c8c76481,kg_datasetrecord_dr_45478e559e3af3629dae,has_repeat_unit,kg_repeatunit_ru_9617c0268f15be3a0815,1.0,[],{},strict,true
edge_e1439262e48b456cad39,kg_datasetrecord_dr_801fbaccd978adaf4a58,has_repeat_unit,kg_repeatunit_ru_4ce887a145bb5e3c5abd,1.0,[],{},strict,true
edge_e14c5f5008b2ab2494cf,kg_datasetrecord_dr_0f9674a18bdf659e122f,has_repeat_unit,kg_repeatunit_ru_abadcc031fda2c554f56,1.0,[],{},strict,true
edge_e14cc48928b4f6024d4c,kg_datasetrecord_dr_707bdc4019d98484a2e3,has_repeat_unit,kg_repeatunit_ru_7c85a3ff939b134f0670,1.0,[],{},strict,true
edge_e14e5f04f87947c744fc,kg_datasetrecord_dr_3b123f1f6b7ce326a2e4,has_repeat_unit,kg_repeatunit_ru_c4bbfe1b140bf7e2cfc7,1.0,[],{},strict,true
edge_e151bd49dfed50c4a010,kg_datasetrecord_dr_382b0c915f7362bec70f,has_repeat_unit,kg_repeatunit_ru_7bf15fb227cc445757f7,1.0,[],{},strict,true
edge_e155ee6c64f627a7b0fd,kg_datasetrecord_dr_f4a624a7a85ef51a9100,has_repeat_unit,kg_repeatunit_ru_21b8cbea806c65cd51a6,1.0,[],{},strict,true
edge_e156ae866a2b3fdff90e,kg_repeatunit_ru_eb2dc91fee3408020fe9,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e15dccbdd713375017e2,kg_datasetrecord_dr_ca91f9f3b5b101cf2cf3,has_repeat_unit,kg_repeatunit_ru_f5837d004396e37ca5d0,1.0,[],{},strict,true
edge_e15eb134c890d275bd0d,kg_datasetrecord_dr_f1fca5acc992f1e7efd4,has_repeat_unit,kg_repeatunit_ru_5b695013bd39d8d15bc4,1.0,[],{},strict,true
edge_e16b687f6f5524c23758,kg_datasetrecord_dr_43f15c17addede0b7d26,has_repeat_unit,kg_repeatunit_ru_c591cd1fef94d1dfe893,1.0,[],{},strict,true
edge_e16dc896f3f8b6a8ed32,kg_datasetrecord_dr_7ea8a23da4f67a11383f,has_repeat_unit,kg_repeatunit_ru_b38ee66d7e549656140a,1.0,[],{},strict,true
edge_e17969418b5cbbfdbe13,kg_repeatunit_ru_e92875517cec5d8bc8cd,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e17a0023f006beeb465c,kg_datasetrecord_dr_9c020b5c03f72bc8db72,has_repeat_unit,kg_repeatunit_ru_7d5dd38fcd1fc4a4008f,1.0,[],{},strict,true
edge_e17b9260a9e34746ee0c,kg_datasetrecord_dr_c6edc0a30fa0578bd32a,has_repeat_unit,kg_repeatunit_ru_1127893c9de1fee75719,1.0,[],{},strict,true
edge_e1819ab324556f795568,kg_datasetrecord_dr_82925dfc8df5513c6799,has_repeat_unit,kg_repeatunit_ru_8fa93d6fba38c15b36c9,1.0,[],{},strict,true
edge_e18b8e12ed8e71bd33e2,kg_datasetrecord_dr_a18bd0d8c8a0fd5e0f78,has_repeat_unit,kg_repeatunit_ru_b5ab7f67134112264626,1.0,[],{},strict,true
edge_e192c80593c6bcd754ad,kg_datasetrecord_dr_3330496f057bdd4ad8b0,has_repeat_unit,kg_repeatunit_ru_13e61a07d21d6e27c469,1.0,[],{},strict,true
edge_e198bd254b66af19df85,kg_datasetrecord_dr_338b8ac8fbf92b62c02d,has_repeat_unit,kg_repeatunit_ru_f7750522650556f2fa38,1.0,[],{},strict,true
edge_e19eb886e956607db78c,kg_repeatunit_ru_43cc530d805080fd3fc4,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1a08489f3ea16e7f285,kg_datasetrecord_dr_57e6889dec2c78cdc1b6,has_repeat_unit,kg_repeatunit_ru_233233d57fbe8a7e8c5e,1.0,[],{},strict,true
edge_e1a0ec062023d9445680,kg_repeatunit_ru_62e89a64f41b6a974d79,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1a162844743ad949119,kg_datasetrecord_dr_0018cd743c89fb64cbce,has_repeat_unit,kg_repeatunit_ru_18e866a0439cfa329132,1.0,[],{},strict,true
edge_e1a5fc45a71d0059497f,kg_datasetrecord_dr_4a5ebf2633670b5a3d42,has_repeat_unit,kg_repeatunit_ru_a89fd64edef651a05cea,1.0,[],{},strict,true
edge_e1abe6c637f987867501,kg_datasetrecord_dr_3cf18124a01098a26cec,has_repeat_unit,kg_repeatunit_ru_8bbdc26bda5d8efae8dd,1.0,[],{},strict,true
edge_e1aed493fd990e50f984,kg_datasetrecord_dr_dc45a4847c43b16e1ed4,has_repeat_unit,kg_repeatunit_ru_0c0ea0b374207dba41b3,1.0,[],{},strict,true
edge_e1af2b3442f7cd8dc08a,kg_repeatunit_ru_80064d9db69e22af3bab,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1af9092775cc56deb98,kg_datasetrecord_dr_de422edff74f9d931a29,has_repeat_unit,kg_repeatunit_ru_d97e4a088e91105ac4dd,1.0,[],{},strict,true
edge_e1b188e272496912c30f,kg_datasetrecord_dr_8d4d41b37c8741e0660a,has_repeat_unit,kg_repeatunit_ru_baa3061ebba16dc27f3e,1.0,[],{},strict,true
edge_e1b1e00ba6f24556d352,kg_datasetrecord_dr_a8ee8b95e1af7a5017ba,has_repeat_unit,kg_repeatunit_ru_9d6cbf674763c0d5b9e9,1.0,[],{},strict,true
edge_e1b277b324e89be441e3,kg_repeatunit_ru_41e685d7442e4b015fcc,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1ba901939594fb4e11e,kg_datasetrecord_dr_a36f396570c2d947b1f2,has_repeat_unit,kg_repeatunit_ru_aa44b2ba256e48c19767,1.0,[],{},strict,true
edge_e1bb828dffb265839571,kg_datasetrecord_dr_9ac61a2380e8aa9adbd4,has_repeat_unit,kg_repeatunit_ru_895080bfc5312245a3c4,1.0,[],{},strict,true
edge_e1bd9aed988c718100a8,kg_datasetrecord_dr_69dacf1c21734ee8f89c,has_repeat_unit,kg_repeatunit_ru_de9f8753cd5202f18617,1.0,[],{},strict,true
edge_e1c7eca7aa4ab159fc06,kg_datasetrecord_dr_bf400cce9dd9e7b25bde,has_repeat_unit,kg_repeatunit_ru_07996b38b2f36a0dbba0,1.0,[],{},strict,true
edge_e1c8fdc5d23489b49282,kg_datasetrecord_dr_158fe6cd86b17551806a,has_repeat_unit,kg_repeatunit_ru_da41f0476c0335241c88,1.0,[],{},strict,true
edge_e1c9ddbb7bb90e6a3420,kg_repeatunit_ru_e537ccf6551dc17e5eb6,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1d78521740be122f493,kg_datasetrecord_dr_351ae2f273a283029660,has_repeat_unit,kg_repeatunit_ru_d3d058f228b04623315a,1.0,[],{},strict,true
edge_e1d93f874516200338d7,kg_repeatunit_ru_0654db03089de2e11dc8,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1d9d88f3718f0b35a0a,kg_datasetrecord_dr_c67fb5e5a91d16402022,has_repeat_unit,kg_repeatunit_ru_18285025816b24625e7a,1.0,[],{},strict,true
edge_e1dc956f3e618563854f,kg_datasetrecord_dr_f5fed5c23ad051c566fe,has_repeat_unit,kg_repeatunit_ru_5bd8803d94c8d4ea5763,1.0,[],{},strict,true
edge_e1dd3e3475bba772a3d7,kg_repeatunit_ru_d96db9e5afa5a80ede07,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1ddd8fbf60f473a7198,kg_repeatunit_ru_7d2c2488e34fc9316dff,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1dde6285335ed879fda,kg_datasetrecord_dr_abf4e63b8a3af71dcff6,has_repeat_unit,kg_repeatunit_ru_73ba2969f515ddd43142,1.0,[],{},strict,true
edge_e1e2a418023212621143,kg_datasetrecord_dr_e4fe3b0e0fb07cc21811,has_repeat_unit,kg_repeatunit_ru_d79780dee6030f14a658,1.0,[],{},strict,true
edge_e1e324d59c6735a5d4a1,kg_repeatunit_ru_c8ad1d40dd43e89acaf5,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1ebeaab375f6f899cbb,kg_datasetrecord_dr_f0faad7a38451df44188,has_repeat_unit,kg_repeatunit_ru_a190c08af95594a09336,1.0,[],{},strict,true
edge_e1ee6dd3a566081dc4f5,kg_repeatunit_ru_1d8021cd63ac7074b7b4,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1ef1b8aeaae13c70fa0,kg_datasetrecord_dr_813b1cd813091fcafacd,has_repeat_unit,kg_repeatunit_ru_a25cecba48e353e136e4,1.0,[],{},strict,true
edge_e1f0beeb8f50ff69293f,kg_datasetrecord_dr_1a023824838af9e4e2c7,has_repeat_unit,kg_repeatunit_ru_dabcd380a343b103c714,1.0,[],{},strict,true
edge_e1f42f777dfffb8feb81,kg_datasetrecord_dr_faf9217e9b75bfc8505a,has_repeat_unit,kg_repeatunit_ru_b3291e8cd933aba1ae88,1.0,[],{},strict,true
edge_e1f4eba4b111a915a286,kg_repeatunit_ru_30f2833fe904f3e33e72,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1f7aedea35aea3ec87a,kg_repeatunit_ru_9e54aedb081cb52512ac,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1f82eb5d07c9f9d1831,kg_datasetrecord_dr_3d0922162f9b910b0610,has_repeat_unit,kg_repeatunit_ru_19b217f62604dd71398b,1.0,[],{},strict,true
edge_e1f8fa0dd6b5e0eacb1d,kg_datasetrecord_dr_e74578508a69ce08218f,has_repeat_unit,kg_repeatunit_ru_fb6d17737be8f9f166c9,1.0,[],{},strict,true
edge_e1fbb6eaa547a23d7118,kg_datasetrecord_dr_71bcb972af2b4d517530,has_repeat_unit,kg_repeatunit_ru_4c466271c41dc8cfa616,1.0,[],{},strict,true
edge_e1fd464aa5220e5e0101,kg_repeatunit_ru_deb93be91840ad28b879,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e1fec23770688f463e4c,kg_repeatunit_ru_35466895d8a7971fe431,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e2012602df4b550a95d8,kg_datasetrecord_dr_e5bbc8eba7c49e717112,has_repeat_unit,kg_repeatunit_ru_50dcf81548ecdc6c51fd,1.0,[],{},strict,true
edge_e2026f406849bbf8bcdc,kg_datasetrecord_dr_d9925a2b95e289a8c54f,has_repeat_unit,kg_repeatunit_ru_6092fc7eb0d86a06479f,1.0,[],{},strict,true
edge_e20336fdce355a8db60a,kg_datasetrecord_dr_16c46978cd325aba4ce2,has_repeat_unit,kg_repeatunit_ru_4ca1ba34d22841178807,1.0,[],{},strict,true
edge_e20b3f88bd1f271a848b,kg_repeatunit_ru_f307c6f3dddd6991ad8b,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e20c50ed65abc0fb2096,kg_repeatunit_ru_5016e4499b4db27a6d32,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e20e02348473b9400251,kg_datasetrecord_dr_2a6e8893601be8fcf9a7,has_repeat_unit,kg_repeatunit_ru_5f7fce855a0f33d434c4,1.0,[],{},strict,true
edge_e20eb3da9ca026c8cd1f,kg_datasetrecord_dr_8c354b695c896f179acc,has_repeat_unit,kg_repeatunit_ru_e012d8c53c50c2d07cd1,1.0,[],{},strict,true
edge_e20ee1fdff7360652922,kg_repeatunit_ru_a826a80a4a75f40ef147,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e2101bb11d1d1f439b62,kg_datasetrecord_dr_3ecca16113e2ead0afc5,has_repeat_unit,kg_repeatunit_ru_a19cea2fa39a0ae9954a,1.0,[],{},strict,true
edge_e217d40f005ed1cc22db,kg_repeatunit_ru_82c90b1323d1f9347c9b,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e21a596f0a84580e0a39,kg_datasetrecord_dr_4f268f53bc2dba9f351f,has_repeat_unit,kg_repeatunit_ru_f87283ae5b5c93340c81,1.0,[],{},strict,true
edge_e21d2a8f2a0592670c9d,kg_datasetrecord_dr_55c4e2f0bdaaacbbf41b,has_repeat_unit,kg_repeatunit_ru_2d066666fed96ffc60d4,1.0,[],{},strict,true
edge_e2209bf862228c55ab14,kg_repeatunit_ru_1327641feba839e719d2,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e220cb4c4a4da9ea6f0e,kg_datasetrecord_dr_10e74191ae38d98e9fd2,has_repeat_unit,kg_repeatunit_ru_46900316177fad61fb5d,1.0,[],{},strict,true
edge_e2303d03c649e83da9f3,kg_datasetrecord_dr_e409fbcae00d2ed7a1cd,has_repeat_unit,kg_repeatunit_ru_0008ecf313168999452f,1.0,[],{},strict,true
edge_e23276ae30eb94f185fa,kg_datasetrecord_dr_b6902977ff41e4b4a6bc,has_repeat_unit,kg_repeatunit_ru_9aeb42b42198f77114ad,1.0,[],{},strict,true
edge_e237f8d81bf1ba9e77d1,kg_repeatunit_ru_65728b8830679ec790ce,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e23aefeceec6d414ce98,kg_datasetrecord_dr_50ab7ecb2d77b72b3f92,has_repeat_unit,kg_repeatunit_ru_7bed7b757bd26542c934,1.0,[],{},strict,true
edge_e23b7eb10366330c96a7,kg_datasetrecord_dr_310c87603253996c968b,has_repeat_unit,kg_repeatunit_ru_2947bec2040e4e68ffae,1.0,[],{},strict,true
edge_e23ffc19b9cd4b3b86cb,kg_datasetrecord_dr_5ee3751565d3d7c216b6,has_repeat_unit,kg_repeatunit_ru_785c6729169713efe8b2,1.0,[],{},strict,true
edge_e241aa91e4026c687615,kg_datasetrecord_dr_d5bd91c1e09b294f4ba6,has_repeat_unit,kg_repeatunit_ru_5ea6485a767086ee2496,1.0,[],{},strict,true
edge_e24628cbb7b86c7aca27,kg_repeatunit_ru_461f9a2afae63c604986,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e248b29054c68590ab30,kg_datasetrecord_dr_9c8739fea5e5918afa1b,has_repeat_unit,kg_repeatunit_ru_6a0450a01c89602c0cd9,1.0,[],{},strict,true
edge_e24909a6ffc142158e26,kg_datasetrecord_dr_8e4e244cc9d8c734779a,has_repeat_unit,kg_repeatunit_ru_5f6d16e65995ee599436,1.0,[],{},strict,true
edge_e249e61f357b73fa2ea2,kg_datasetrecord_dr_4ebd05125be76d6bc161,has_repeat_unit,kg_repeatunit_ru_33b6edab8ccfdbafd5f9,1.0,[],{},strict,true
edge_e24a394b0df78922dbcf,kg_datasetrecord_dr_a9aff57ea60a8b2fdd39,has_repeat_unit,kg_repeatunit_ru_d2ce25761366483b0239,1.0,[],{},strict,true
edge_e24b7565744e60e77a47,kg_datasetrecord_dr_a97b4a2e721b9e2b6461,has_repeat_unit,kg_repeatunit_ru_48492ec57ad78d3e8bac,1.0,[],{},strict,true
edge_e24e7b29fc63406c3648,kg_datasetrecord_dr_d331d545e55f82257360,has_repeat_unit,kg_repeatunit_ru_0f6e71650e4c69b6cad0,1.0,[],{},strict,true
edge_e252ee8764249eaa8fd7,kg_repeatunit_ru_b59d8335765e4a2bd1d3,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e253fac73977fe33c6de,kg_datasetrecord_dr_557e4505e2635c35bdbd,has_repeat_unit,kg_repeatunit_ru_bf7d9e8a90d14395b7fc,1.0,[],{},strict,true
edge_e2582ce05db3f12b7700,kg_datasetrecord_dr_4e9126a6f08821dd3a37,has_repeat_unit,kg_repeatunit_ru_88567ce170af6ffe31ca,1.0,[],{},strict,true
edge_e258394b484fb1b376e2,kg_repeatunit_ru_619079ae33ec62081a36,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e25daf0cdc429dd8eb81,kg_datasetrecord_dr_8f23b0fdf392679dc2e4,has_repeat_unit,kg_repeatunit_ru_b4d4cf8f7262859cf11c,1.0,[],{},strict,true
edge_e2618d12c94a339ee464,kg_datasetrecord_dr_84aa6f5be6a2001b4aea,has_repeat_unit,kg_repeatunit_ru_48af27e04ada15dc8ec6,1.0,[],{},strict,true
edge_e2648efd3e61b49bb163,kg_datasetrecord_dr_604f4ed23eef90e11eb7,has_repeat_unit,kg_repeatunit_ru_458c3cca5bc3e14719e1,1.0,[],{},strict,true
edge_e2677764e02608bddd0e,kg_repeatunit_ru_59abc128d0e3d6761953,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e26db665290a6a2a07f4,kg_datasetrecord_dr_968b3a8f7785b821a102,has_repeat_unit,kg_repeatunit_ru_cfbb245c3ae1d8ab65bb,1.0,[],{},strict,true
edge_e271a5efd48b15755c82,kg_datasetrecord_dr_4bad1da99aca19e831b8,has_repeat_unit,kg_repeatunit_ru_5686c628edd02ad0a76d,1.0,[],{},strict,true
edge_e2765b77924584ccb975,kg_repeatunit_ru_9b09e177ee09b45dc6f3,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e2786582b4baa2ae7801,kg_repeatunit_ru_4c9fa01a931216f9315e,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e279bbcd306c48f8003f,kg_datasetrecord_dr_893998211e1d281d59c4,has_repeat_unit,kg_repeatunit_ru_97cc2fc51422b0e54931,1.0,[],{},strict,true
edge_e27deadcb31514180b24,kg_repeatunit_ru_e54a76d39298674a83d5,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e28038e8aa774d172d96,kg_datasetrecord_dr_51e744a0d57aac333eb3,has_repeat_unit,kg_repeatunit_ru_8bbff51b8abb0abf9f18,1.0,[],{},strict,true
edge_e286f241b0d2815f4b2d,kg_repeatunit_ru_a61fd888aaff040a2ac3,maps_to,kg_polymerclass_pc_condensation_polymer_unknown,0.2,[],"{""mapping_method"": ""rule_stub"", ""source_type"": ""heuristic_stub""}",broad,true
edge_e287373ad24e60c798e1,kg_datasetrecord_dr_b06e5bac846edc0bdfa9,has_repeat_unit,kg_repeatunit_ru_1bd1d6419de2a18c2125,1.0,[],{},strict,true
