kg_datasetrecord_dr_02f5961e5d568dd131a8	has_repeat_unit	kg_repeatunit_ru_5186a2b6e08b3ef6f057
kg_datasetrecord_dr_58830556ecc0f7c02ff5	has_repeat_unit	kg_repeatunit_ru_b2ebb2c670e6e4157e54
kg_datasetrecord_dr_8440b8f2d5e592d50e39	has_repeat_unit	kg_repeatunit_ru_5ee84e77a339323ae501
kg_datasetrecord_dr_b7f189a48b09e862d211	has_repeat_unit	kg_repeatunit_ru_65d1feaa501dc4307dbb
kg_datasetrecord_dr_d62404da7f329fde6095	has_repeat_unit	kg_repeatunit_ru_4cdff0dc9bbba7780623
kg_datasetrecord_dr_171a022a2717989841b5	has_repeat_unit	kg_repeatunit_ru_22a3a00f5e09139bdfa6
kg_datasetrecord_dr_a835468df66b456fdc7e	has_repeat_unit	kg_repeatunit_ru_d5a054d78c529306b632
kg_datasetrecord_dr_9c42369c50a61324ced0	has_repeat_unit	kg_repeatunit_ru_59e6530ac61f775e000a
kg_datasetrecord_dr_975b70777ba9f8dd7940	has_repeat_unit	kg_repeatunit_ru_4a68a68defd21a91aca2
kg_datasetrecord_dr_a22803e67673fdb0d1a6	has_repeat_unit	kg_repeatunit_ru_30edc60fa0e09d483a2d
kg_datasetrecord_dr_b2972c678657dd7722c5	has_repeat_unit	kg_repeatunit_ru_6a73681a6695c385e0e7
kg_datasetrecord_dr_5d6f8010699ea090441d	has_repeat_unit	kg_repeatunit_ru_50dcc36166867d2d8ce0
kg_datasetrecord_dr_b9b85b2a77e1d82218b0	has_repeat_unit	kg_repeatunit_ru_6f3ce1ce502a4a2be648
kg_datasetrecord_dr_8c8ca452420d84d2dd30	has_repeat_unit	kg_repeatunit_ru_c82748fae37c23dd4845
kg_datasetrecord_dr_025bc3e727087df136b0	has_repeat_unit	kg_repeatunit_ru_c5cc46d1644ab4dcb95f
kg_datasetrecord_dr_2b59cf2b686aa9c933e9	has_repeat_unit	kg_repeatunit_ru_2674ef0c022848cb96a8
kg_datasetrecord_dr_a0fa5c849a66468e9986	has_repeat_unit	kg_repeatunit_ru_bbb1a074a3c173a8999d
kg_datasetrecord_dr_1cd9be0d64bf01133440	has_repeat_unit	kg_repeatunit_ru_292c492b29cb13faa0f3
kg_datasetrecord_dr_2d35e2a151d60e50a81c	has_repeat_unit	kg_repeatunit_ru_deaae629d4090281f0f5
kg_datasetrecord_dr_d6d481010b3b31c4b12a	has_repeat_unit	kg_repeatunit_ru_9747c5578359240df855
kg_datasetrecord_dr_19b05da23d36cc6f760e	has_repeat_unit	kg_repeatunit_ru_87139bb622bdfc2176a7
kg_datasetrecord_dr_f75f280a036e508850d0	has_repeat_unit	kg_repeatunit_ru_af0d60c2ef2384fecfb4
kg_datasetrecord_dr_0c484b2233eebb63afe9	has_repeat_unit	kg_repeatunit_ru_23cc7f0e5cf2a6f574d5
